time,cell1Vol,cell2Vol,cell3Vol,cell4Vol,cell5Vol,cell6Vol,cell7Vol,cell8Vol,stackVol,ts1,ts2,ts3,ts4,current,SOC_box_Counter,SOC_cell1,SOC_cell2,SOC_cell3,SOC_cell4,SOC_cell5,SOC_cell6,SOC_cell7,SOC_cell8,r_cell1,r_cell2,r_cell3,r_cell4,r_cell5,r_cell6,r_cell7,r_cell8,dVdC1,dVdC2,dVdC3,dVdC4,dVdC5,dVdC6,dVdC7,dVdC8,CB_bits,controlBits,Cali_bits,SOC_box_cal,SOC_box_show
1741318105.8223195,3.167,3.176,3.172,3.158,3.154,3.172,3.154,3.166,25.200,24.9,25.0,25.1,25.3,-14.0,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,120.000,0.000,40.000,40.000,80.000,40.000,0.000,0,0,255,4.62,4.62
1741318106.8325467,3.162,3.173,3.172,3.154,3.152,3.170,3.152,3.165,25.190,24.9,25.0,25.1,25.3,-15.9,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,120.000,0.000,40.000,40.000,80.000,40.000,0.000,0,0,255,4.62,4.62
1741318107.8407407,3.162,3.173,3.172,3.154,3.152,3.170,3.152,3.165,25.190,24.9,25.0,25.1,25.3,-15.9,4.61,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,898.000,539.000,898.000,718.000,898.000,718.000,539.000,0,0,255,4.62,4.62
1741318108.851181,3.162,3.173,3.170,3.155,3.152,3.171,3.154,3.168,25.200,26.1,25.0,25.9,27.1,-4.8,4.61,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,898.000,539.000,898.000,718.000,898.000,718.000,539.000,0,0,255,4.62,4.62
1741318109.8564873,3.166,3.174,3.174,3.158,3.155,3.172,3.155,3.167,25.210,26.1,25.0,25.9,27.1,-4.8,4.61,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,898.000,539.000,898.000,718.000,898.000,718.000,539.000,0,0,0,4.62,4.62
1741318110.8676302,3.166,3.174,3.174,3.158,3.155,3.172,3.155,3.167,25.210,25.0,25.0,25.2,25.3,-7.0,4.61,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,898.000,539.000,898.000,718.000,898.000,718.000,539.000,0,0,0,4.62,4.62
1741318111.8729024,3.159,3.169,3.172,3.156,3.152,3.171,3.153,3.165,25.180,24.9,24.9,25.1,25.3,-7.0,4.61,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,898.000,539.000,898.000,718.000,898.000,718.000,539.000,0,0,255,4.62,4.62
1741318112.8830807,3.159,3.169,3.172,3.156,3.152,3.171,3.153,3.165,25.180,24.9,24.9,25.1,25.3,-9.9,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.000,157.000,0.000,0.000,0.000,0.000,157.000,0.000,0,0,255,4.62,4.62
1741318113.8882086,3.164,3.175,3.172,3.156,3.153,3.172,3.153,3.166,25.200,24.9,25.0,25.1,25.3,-8.0,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.000,157.000,0.000,0.000,0.000,0.000,157.000,0.000,0,0,0,4.61,4.61
1741318114.9035633,3.165,3.176,3.174,3.158,3.156,3.174,3.153,3.166,25.200,24.9,25.0,25.1,25.3,-8.0,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.000,157.000,0.000,0.000,0.000,0.000,157.000,0.000,0,0,0,4.61,4.61
1741318115.9120655,3.165,3.176,3.174,3.158,3.156,3.174,3.156,3.168,25.220,25.0,29.9,26.6,25.2,0.6,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.000,157.000,0.000,0.000,0.000,0.000,157.000,0.000,0,0,0,4.61,4.61
1741318116.9165235,3.167,3.177,3.175,3.159,3.156,3.175,3.156,3.169,25.240,24.9,29.9,26.6,25.2,0.6,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.000,157.000,0.000,0.000,0.000,0.000,157.000,0.000,0,0,0,4.61,4.61
1741318117.9304256,3.167,3.177,3.175,3.159,3.156,3.175,3.156,3.169,25.240,24.9,25.0,25.1,25.2,1.3,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,157.000,0.000,0,0,0,4.61,4.61
1741318118.9421816,3.167,3.176,3.176,3.158,3.156,3.175,3.156,3.169,25.210,24.9,25.0,25.1,25.2,0.9,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318119.9432023,3.167,3.177,3.176,3.158,3.156,3.175,3.156,3.169,25.210,24.9,25.0,25.1,25.2,0.9,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318120.952564,3.167,3.177,3.175,3.160,3.157,3.176,3.159,3.171,25.230,25.2,25.8,25.1,25.2,8.6,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318121.9682674,3.168,3.179,3.177,3.160,3.157,3.177,3.158,3.170,25.220,25.2,25.8,25.1,25.2,8.6,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,655.000,0,0,0,4.62,4.62
1741318122.9724212,3.168,3.179,3.177,3.160,3.157,3.177,3.158,3.170,25.220,24.9,24.9,25.1,25.3,5.4,4.61,4.62,4.62,4.62,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1311.000,1311.000,0.000,0.000,0.000,0.000,0.000,655.000,0,0,0,4.62,4.62
1741318123.9812257,3.167,3.176,3.173,3.157,3.154,3.173,3.155,3.167,25.200,24.9,25.0,25.4,25.3,-3.5,4.61,4.62,4.62,4.62,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1311.000,1311.000,0.000,1967.000,655.000,655.000,655.000,655.000,0,0,0,4.62,4.62
1741318124.9932206,3.167,3.176,3.173,3.157,3.154,3.173,3.155,3.167,25.200,24.9,25.0,25.4,25.3,-3.5,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1311.000,1311.000,0.000,1967.000,655.000,655.000,655.000,655.000,0,0,0,4.61,4.62
1741318126.0038311,3.167,3.174,3.173,3.156,3.154,3.173,3.155,3.167,25.210,25.0,25.0,25.1,25.2,-4.6,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1311.000,1311.000,0.000,1967.000,655.000,655.000,655.000,655.000,0,0,0,4.61,4.61
1741318127.0161963,3.164,3.174,3.171,3.155,3.152,3.171,3.153,3.165,25.190,25.0,25.0,25.1,25.2,-4.6,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1311.000,1311.000,0.000,2400.000,3200.000,2400.000,3200.000,3200.000,0,0,0,4.61,4.61
1741318128.022307,3.164,3.174,3.171,3.155,3.152,3.171,3.153,3.165,25.190,28.7,24.9,25.2,25.2,-9.0,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1311.000,1311.000,0.000,2400.000,3200.000,2400.000,3200.000,3200.000,0,0,0,4.61,4.61
1741318129.0321975,3.162,3.171,3.169,3.152,3.149,3.168,3.150,3.162,25.170,24.9,24.9,25.0,25.2,-9.0,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,2400.000,4000.000,2400.000,3200.000,2400.000,3200.000,3200.000,0,0,255,4.61,4.61
1741318130.0352204,3.162,3.171,3.169,3.152,3.149,3.168,3.150,3.162,25.170,24.9,24.9,25.0,25.2,-16.7,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,2400.000,4000.000,2400.000,3200.000,2400.000,3200.000,3200.000,0,0,255,4.61,4.61
1741318131.0405874,3.161,3.169,3.169,3.152,3.149,3.167,3.150,3.162,25.160,24.9,25.0,25.1,25.2,-15.4,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,2400.000,4000.000,2400.000,3200.000,2400.000,3200.000,3200.000,0,0,255,4.61,4.61
1741318132.0487647,3.165,3.174,3.172,3.156,3.153,3.173,3.150,3.162,25.160,24.9,25.0,25.1,25.2,-15.4,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318133.0606833,3.165,3.174,3.172,3.156,3.153,3.173,3.155,3.167,25.200,24.9,26.2,25.2,25.3,-0.4,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318134.0715148,3.165,3.174,3.172,3.155,3.153,3.172,3.154,3.166,25.200,24.9,26.2,25.2,25.3,-0.4,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318135.0761943,3.165,3.174,3.172,3.155,3.153,3.172,3.154,3.166,25.200,24.9,24.9,25.1,25.2,2.1,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318136.0788949,3.168,3.179,3.175,3.160,3.156,3.176,3.158,3.170,25.220,25.1,24.9,25.1,25.2,8.1,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318137.0836236,3.168,3.177,3.176,3.160,3.156,3.176,3.158,3.170,25.220,25.1,24.9,25.1,25.2,8.1,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318138.0929997,3.168,3.177,3.176,3.160,3.156,3.175,3.157,3.170,25.220,24.9,24.9,25.1,25.2,3.1,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318139.1049554,3.166,3.175,3.173,3.156,3.154,3.173,3.154,3.167,25.200,24.9,24.9,25.1,25.2,3.1,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1744.000,1162.000,1162.000,1744.000,1744.000,1162.000,1162.000,1162.000,0,0,0,4.61,4.61
1741318140.1167407,3.166,3.175,3.173,3.156,3.154,3.173,3.154,3.167,25.200,26.1,25.9,27.5,26.1,-1.5,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1744.000,1162.000,1162.000,1744.000,1744.000,1162.000,1162.000,1162.000,0,0,0,4.61,4.61
1741318141.125131,3.161,3.171,3.167,3.152,3.149,3.169,3.150,3.162,25.160,24.9,24.9,25.1,25.3,-16.4,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1744.000,1162.000,1162.000,1744.000,1744.000,1162.000,1162.000,1162.000,0,0,255,4.61,4.61
1741318142.1327937,3.161,3.171,3.167,3.152,3.149,3.169,3.150,3.162,25.160,24.9,24.9,25.1,25.3,-16.4,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1744.000,1162.000,1162.000,1744.000,1744.000,1162.000,1162.000,1162.000,0,0,255,4.61,4.61
1741318143.139991,3.159,3.170,3.167,3.151,3.148,3.167,3.148,3.162,25.150,24.9,25.0,25.1,25.3,-15.6,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1744.000,1162.000,1162.000,1744.000,1744.000,1162.000,1162.000,1162.000,0,0,255,4.61,4.61
1741318144.1476672,3.160,3.168,3.169,3.152,3.149,3.168,3.150,3.162,25.160,24.9,25.0,25.1,25.3,-15.6,4.60,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1830.000,1601.000,1830.000,1372.000,1830.000,1830.000,1830.000,1372.000,0,0,255,4.61,4.61
1741318145.1621778,3.160,3.168,3.169,3.152,3.149,3.168,3.150,3.162,25.160,25.0,24.9,25.1,25.2,-11.5,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1830.000,1601.000,1830.000,1372.000,1830.000,1830.000,1830.000,1372.000,0,0,255,4.61,4.61
1741318146.1731899,3.164,3.170,3.170,3.153,3.151,3.170,3.151,3.164,25.180,24.9,24.9,25.0,25.2,-6.5,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1830.000,1601.000,1830.000,1372.000,1830.000,1830.000,1830.000,1372.000,0,0,0,4.61,4.61
1741318147.1821804,3.164,3.170,3.170,3.153,3.151,3.170,3.151,3.164,25.180,24.9,24.9,25.0,25.2,-6.5,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1830.000,1601.000,1830.000,1372.000,1830.000,1830.000,1830.000,1372.000,0,0,0,4.61,4.61
1741318148.1971045,3.162,3.173,3.170,3.154,3.152,3.170,3.152,3.165,25.190,24.9,25.0,25.1,25.2,-4.0,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1830.000,1601.000,1830.000,1372.000,1830.000,1830.000,1830.000,1372.000,0,0,0,4.61,4.61
1741318149.206097,3.165,3.174,3.172,3.156,3.153,3.172,3.154,3.166,25.190,24.9,25.0,25.1,25.2,-4.0,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318150.2112124,3.165,3.174,3.172,3.156,3.153,3.172,3.154,3.166,25.190,24.9,24.9,25.2,25.2,-1.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318151.2182717,3.164,3.173,3.171,3.154,3.151,3.170,3.152,3.165,25.180,24.8,26.2,25.1,25.2,-1.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318152.225285,3.164,3.173,3.171,3.154,3.151,3.170,3.152,3.165,25.180,24.8,26.2,25.1,25.8,-4.5,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318153.2318003,3.164,3.174,3.172,3.156,3.151,3.170,3.151,3.164,25.180,24.9,25.0,24.9,25.2,-1.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318154.2419775,3.164,3.173,3.171,3.155,3.152,3.170,3.151,3.164,25.180,24.9,25.0,24.9,25.2,-1.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1626.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318155.247724,3.164,3.173,3.171,3.155,3.152,3.171,3.153,3.165,25.190,24.8,24.9,25.1,25.2,-1.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1626.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318156.2569752,3.163,3.174,3.170,3.156,3.151,3.171,3.153,3.164,25.190,24.8,24.9,25.1,25.2,-1.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1626.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318157.2585843,3.163,3.174,3.170,3.156,3.151,3.171,3.153,3.164,25.190,24.8,24.9,25.0,25.2,-7.6,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1626.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318158.269065,3.162,3.171,3.169,3.152,3.149,3.169,3.151,3.162,25.170,24.9,25.6,25.1,25.2,-7.8,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1626.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318159.2797148,3.163,3.172,3.169,3.152,3.149,3.169,3.151,3.162,25.170,24.9,25.6,25.1,25.2,-7.8,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,539.000,539.000,1617.000,0.000,1078.000,1617.000,1078.000,0,0,0,4.61,4.61
1741318160.2851515,3.163,3.172,3.170,3.153,3.150,3.170,3.153,3.166,25.180,24.9,24.9,25.0,25.3,0.2,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,539.000,539.000,1617.000,0.000,1078.000,1617.000,1078.000,0,0,0,4.61,4.61
1741318161.298198,3.165,3.174,3.172,3.155,3.153,3.171,3.153,3.166,25.200,24.9,24.9,25.0,25.3,0.2,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,539.000,539.000,1617.000,0.000,1078.000,1617.000,1078.000,0,0,0,4.61,4.61
1741318162.3071947,3.165,3.174,3.172,3.155,3.153,3.171,3.153,3.166,25.200,24.8,24.9,25.0,25.2,1.0,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,539.000,539.000,1617.000,0.000,1078.000,1617.000,1078.000,0,0,0,4.61,4.61
1741318163.3102381,3.162,3.170,3.169,3.153,3.150,3.169,3.151,3.163,25.180,24.9,25.0,25.0,25.1,-6.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539.000,539.000,539.000,1617.000,0.000,1078.000,1617.000,1078.000,0,0,0,4.61,4.61
1741318164.3130023,3.162,3.170,3.169,3.153,3.150,3.169,3.151,3.163,25.180,24.9,25.0,25.0,25.1,-6.7,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,542.000,0.000,542.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318165.3179677,3.163,3.170,3.167,3.152,3.149,3.168,3.150,3.162,25.170,24.8,24.9,25.1,25.1,-3.1,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,542.000,0.000,542.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318166.3314328,3.163,3.174,3.171,3.155,3.153,3.171,3.152,3.165,25.190,24.8,24.9,25.1,25.1,-3.1,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,542.000,0.000,542.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318167.3333437,3.163,3.174,3.171,3.155,3.153,3.171,3.152,3.165,25.190,24.8,24.9,25.0,25.5,0.2,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,542.000,0.000,542.000,0.000,0.000,0.000,0,0,0,4.61,4.61
1741318168.348076,3.161,3.170,3.169,3.152,3.150,3.168,3.150,3.163,25.180,24.9,25.0,25.0,25.1,0.2,4.59,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,542.000,0.000,542.000,0.000,0.000,0.000,0,0,0,4.61,4.61
