time,cell1Vol,cell2Vol,cell3Vol,cell4Vol,cell5Vol,cell6Vol,cell7Vol,cell8Vol,stackVol,ts1,ts2,ts3,ts4,current,SOC_box_Counter,SOC_cell1,SOC_cell2,SOC_cell3,SOC_cell4,SOC_cell5,SOC_cell6,SOC_cell7,SOC_cell8,r_cell1,r_cell2,r_cell3,r_cell4,r_cell5,r_cell6,r_cell7,r_cell8,dVdC1,dVdC2,dVdC3,dVdC4,dVdC5,dVdC6,dVdC7,dVdC8,CB_bits,controlBits,Cali_bits,SOC_box_cal,SOC_box_show
1741050515.0098236,3.412,3.390,3.401,3.395,3.402,3.408,3.394,3.403,27.080,26.0,26.1,26.2,26.3,0.0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,100.00,100.00
1741050516.0230336,3.412,3.390,3.401,3.395,3.402,3.408,3.394,3.403,27.080,26.0,26.2,26.3,26.3,0.0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,100.00,100.00
1741050517.0273926,3.412,3.390,3.401,3.396,3.401,3.408,3.394,3.404,27.080,26.1,26.1,26.2,26.3,0.0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,100.00,100.00
1741050518.028668,3.412,3.390,3.401,3.396,3.401,3.408,3.394,3.404,27.080,26.1,26.1,26.2,26.3,0.0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,100.00,100.00
