time,cell1Vol,cell2Vol,cell3Vol,cell4Vol,cell5Vol,cell6Vol,cell7Vol,cell8Vol,stackVol,ts1,ts2,ts3,ts4,current,SOC_box,SOC_cell1,SOC_cell2,SOC_cell3,SOC_cell4,SOC_cell5,SOC_cell6,SOC_cell7,SOC_cell8,r_cell1,r_cell2,r_cell3,r_cell4,r_cell5,r_cell6,r_cell7,r_cell8,dVdC1,dVdC2,dVdC3,dVdC4,dVdC5,dVdC6,dVdC7,dVdC8,CB_bits,controlBits
1737442929.8526518,3.199,3.198,3.200,3.199,3.199,3.199,3.198,3.198,25.470,26.7,26.5,26.5,26.4,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442930.8676047,3.199,3.199,3.198,3.203,3.199,3.199,3.199,3.198,25.470,26.8,26.5,26.9,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442931.8701334,3.199,3.199,3.198,3.203,3.199,3.199,3.199,3.198,25.470,26.8,26.5,26.9,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442932.8865094,3.199,3.199,3.203,3.199,3.199,3.199,3.199,3.198,25.460,27.0,26.8,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442933.900449,3.199,3.198,3.202,3.197,3.199,3.199,3.199,3.198,25.460,27.0,26.8,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442934.9151964,3.199,3.198,3.202,3.197,3.199,3.199,3.199,3.198,25.460,26.8,27.0,26.6,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442935.929901,3.199,3.199,3.200,3.199,3.199,3.199,3.199,3.198,25.460,26.4,26.5,26.6,26.9,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442936.9348564,3.199,3.199,3.200,3.199,3.199,3.199,3.199,3.198,25.460,26.4,26.5,26.6,26.9,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442937.948703,3.199,3.199,3.202,3.198,3.199,3.199,3.199,3.498,25.760,26.4,26.7,26.5,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442938.9637434,3.199,3.198,3.196,3.201,3.199,3.199,3.198,3.498,25.770,26.4,26.7,26.5,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442939.9806857,3.199,3.198,3.196,3.201,3.199,3.199,3.198,3.498,25.770,26.6,26.8,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442940.9863245,3.198,3.199,3.202,3.194,3.199,3.199,3.200,3.498,25.760,27.0,26.9,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737442942.000987,3.198,3.198,3.202,3.194,3.199,3.199,3.200,3.498,25.760,27.0,26.9,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442943.0171707,3.198,3.198,3.202,3.198,3.199,3.199,3.200,3.498,25.760,26.4,26.7,27.0,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442944.0335333,3.199,3.199,3.203,3.196,3.199,3.199,3.200,3.498,25.760,26.4,26.7,27.0,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442945.048354,3.199,3.199,3.203,3.196,3.199,3.199,3.200,3.498,25.760,26.8,26.4,26.4,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442946.0623665,3.199,3.198,3.195,3.198,3.199,3.199,3.200,3.498,25.770,26.6,26.9,26.6,26.4,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442947.0756335,3.198,3.199,3.199,3.194,3.199,3.199,3.200,3.498,25.770,26.6,26.9,26.6,26.4,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442948.0877793,3.198,3.199,3.199,3.194,3.199,3.199,3.200,3.498,25.770,26.9,26.8,26.6,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442949.0901554,3.199,3.199,3.203,3.195,3.199,3.199,3.200,3.498,25.760,26.9,26.8,26.6,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442950.0924628,3.199,3.199,3.203,3.195,3.199,3.199,3.200,3.498,25.760,26.8,27.1,26.7,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442951.1104457,3.199,3.199,3.203,3.195,3.199,3.199,3.200,3.498,25.760,26.5,26.5,26.6,26.9,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442952.12422,3.199,3.198,3.197,3.198,3.199,3.199,3.200,3.498,25.760,26.5,26.5,26.6,26.9,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442953.1271982,3.199,3.198,3.197,3.198,3.199,3.199,3.200,3.498,25.760,26.7,26.9,26.8,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442954.1423934,3.199,3.198,3.196,3.200,3.199,3.199,3.200,3.498,25.770,26.8,26.9,26.8,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442955.144648,3.199,3.198,3.196,3.200,3.199,3.199,3.200,3.498,25.770,26.8,26.4,26.7,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442956.1584756,3.199,3.198,3.202,3.194,3.199,3.199,3.200,3.498,25.760,27.0,26.8,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442957.1685164,3.198,3.198,3.198,3.197,3.199,3.199,3.200,3.498,25.760,27.0,26.8,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442958.1806972,3.198,3.198,3.198,3.197,3.199,3.199,3.200,3.498,25.760,26.5,26.8,26.4,26.4,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442959.1958277,3.199,3.199,3.194,3.195,3.199,3.199,3.200,3.498,25.760,26.4,26.4,26.4,26.4,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442960.2088952,3.199,3.199,3.194,3.195,3.199,3.199,3.200,3.498,25.760,26.4,26.4,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442961.2217798,3.199,3.199,3.196,3.202,3.199,3.199,3.200,3.498,25.760,26.3,26.6,26.4,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442962.236245,3.198,3.199,3.195,3.197,3.199,3.199,3.199,3.498,25.760,26.3,26.6,26.4,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442963.2491164,3.198,3.199,3.195,3.197,3.199,3.199,3.199,3.498,25.770,26.6,26.9,27.1,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442964.2650518,3.199,3.198,3.201,3.194,3.198,3.199,3.200,3.498,25.770,27.0,26.6,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442965.270437,3.199,3.198,3.201,3.194,3.198,3.199,3.200,3.498,25.770,27.0,26.6,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442966.277644,3.199,3.198,3.199,3.201,3.199,3.199,3.200,3.498,25.760,26.6,26.9,27.1,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442967.2905922,3.198,3.198,3.199,3.199,3.199,3.199,3.199,3.498,25.770,26.6,26.9,27.1,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442968.305174,3.198,3.198,3.199,3.199,3.199,3.199,3.199,3.498,25.770,26.5,26.8,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442969.3191411,3.198,3.199,3.202,3.202,3.199,3.199,3.200,3.498,25.760,26.5,26.8,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442970.3335683,3.198,3.199,3.202,3.202,3.199,3.199,3.200,3.498,25.760,26.5,26.8,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442971.347664,3.198,3.198,3.203,3.195,3.199,3.199,3.200,3.498,25.760,26.6,26.7,26.7,26.9,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442972.3509607,3.199,3.198,3.203,3.197,3.199,3.199,3.200,3.498,25.760,26.6,26.7,26.7,26.9,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442973.365862,3.199,3.198,3.203,3.197,3.199,3.199,3.200,3.498,25.760,27.1,26.6,26.5,26.9,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442974.3816032,3.198,3.199,3.201,3.199,3.199,3.199,3.200,3.498,25.780,26.3,26.7,26.9,26.5,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442975.385563,3.199,3.198,3.201,3.199,3.199,3.199,3.200,3.498,25.780,26.3,26.7,26.9,26.5,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442976.3986363,3.199,3.198,3.198,3.197,3.199,3.199,3.200,3.498,25.760,26.8,26.4,26.4,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442977.4030228,3.199,3.198,3.196,3.200,3.199,3.199,3.200,3.498,25.770,26.8,26.4,26.4,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442978.4154277,3.199,3.198,3.196,3.200,3.199,3.199,3.200,3.498,25.770,26.3,26.4,26.6,26.4,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442979.426073,3.199,3.199,3.195,3.197,3.199,3.199,3.200,3.498,25.760,26.6,26.8,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442980.4419456,3.199,3.198,3.202,3.197,3.199,3.199,3.200,3.498,25.760,26.6,26.8,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442981.458308,3.199,3.198,3.202,3.197,3.199,3.199,3.200,3.498,25.790,26.5,26.7,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442982.4641435,3.199,3.199,3.201,3.198,3.199,3.199,3.200,3.498,25.760,26.5,26.7,26.7,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442983.475809,3.199,3.199,3.201,3.198,3.199,3.199,3.200,3.498,25.760,26.7,26.7,26.6,26.8,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442984.4925861,3.198,3.199,3.199,3.200,3.199,3.199,3.200,3.498,25.760,27.1,26.7,26.3,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442985.5075903,3.199,3.198,3.203,3.197,3.199,3.199,3.200,3.498,25.760,27.1,26.7,26.3,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442986.5097368,3.199,3.198,3.203,3.197,3.199,3.199,3.200,3.498,25.770,26.5,26.8,27.1,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442987.5255973,3.198,3.198,3.196,3.199,3.199,3.199,3.200,3.498,25.770,26.9,26.8,27.1,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442988.5424259,3.198,3.198,3.196,3.199,3.199,3.199,3.200,3.498,25.770,26.9,26.5,26.3,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442989.5511377,3.199,3.198,3.194,3.199,3.199,3.199,3.200,3.498,25.770,26.6,26.6,26.4,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442990.5538826,3.199,3.199,3.196,3.196,3.199,3.199,3.200,3.498,25.770,26.6,26.6,26.4,26.6,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442991.5700316,3.199,3.199,3.196,3.196,3.199,3.199,3.200,3.498,25.760,26.4,26.4,26.4,26.7,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442992.575136,3.199,3.198,3.196,3.198,3.199,3.199,3.200,3.498,25.770,26.4,26.7,26.4,26.5,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442993.589582,3.199,3.198,3.196,3.198,3.199,3.199,3.200,3.498,25.770,26.4,26.7,26.4,26.5,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442994.596621,3.199,3.199,3.194,3.198,3.199,3.199,3.200,3.498,25.760,26.8,26.4,26.7,26.5,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442995.6112454,3.199,3.198,3.196,3.196,3.199,3.199,3.200,3.498,25.760,26.8,26.4,26.7,26.5,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
1737442996.6207652,3.199,3.198,3.196,3.196,3.199,3.199,3.200,3.498,25.760,26.7,26.6,26.8,26.4,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32768,0
